cheikhat_id,name_fr,name_ar,parent_caidat,parent_controle_civil,hsu_id,region_macro,lat,lon,sga_50k_sheet,fiscal_status
CH_0319,Cheikhat Oulad Ali Les Souassi,مشيخة أولاد علي الس,Caïdat de KAIROUAN,TN_CC_KAIROUAN,HSU_SOUASSI,Sahel/Center-East,35.29,10.6,Feuille Les Souassi (SGA No. 406),Soumis au Kanoun et à l'Achour
CH_0320,Cheikhat Oulad Salem Les Souassi,مشيخة أولاد سالم الس,Caïdat de KAIROUAN,TN_CC_KAIROUAN,HSU_SOUASSI,Sahel/Center-East,35.38,10.47,Feuille Les Souassi (SGA No. 406),Soumis au Kanoun et à l'Achour
CH_0321,Cheikhat Beni Zid Les Souassi,مشيخة بني زيد الس,Caïdat de KAIROUAN,TN_CC_KAIROUAN,HSU_SOUASSI,Sahel/Center-East,35.27,10.58,Feuille Les Souassi (SGA No. 406),Soumis au Kanoun et à l'Achour
CH_0322,Cheikhat El Ksar Les Souassi,مشيخة القصر الس,Caïdat de KAIROUAN,TN_CC_KAIROUAN,HSU_SOUASSI,Sahel/Center-East,35.36,10.53,Feuille Les Souassi (SGA No. 406),Soumis au Kanoun et à l'Achour
CH_0323,Cheikhat Zaouia Les Souassi,مشيخة الزاوية الس,Caïdat de KAIROUAN,TN_CC_KAIROUAN,HSU_SOUASSI,Sahel/Center-East,35.32,10.59,Feuille Les Souassi (SGA No. 406),Soumis au Kanoun et à l'Achour
CH_0324,Cheikhat Henchir El Bey Les Souassi,مشيخة هنشير الباي الس,Caïdat de KAIROUAN,TN_CC_KAIROUAN,HSU_SOUASSI,Sahel/Center-East,35.39,10.62,Feuille Les Souassi (SGA No. 406),Soumis au Kanoun et à l'Achour
CH_0325,Cheikhat Centre Maktar,مشيخة المركز مكثر,Caïdat de KAIROUAN,TN_CC_KAIROUAN,HSU_MAKTAR,Center-West,35.85,9.2,Feuille Maktar (SGA No. 404),Soumis au Kanoun et à l'Achour
CH_0326,Cheikhat Nord Maktar,مشيخة الشمال مكثر,Caïdat de KAIROUAN,TN_CC_KAIROUAN,HSU_MAKTAR,Center-West,35.9,9.22,Feuille Maktar (SGA No. 404),Soumis au Kanoun et à l'Achour
CH_0327,Cheikhat Sud Maktar,مشيخة الجنوب مكثر,Caïdat de KAIROUAN,TN_CC_KAIROUAN,HSU_MAKTAR,Center-West,35.8,9.18,Feuille Maktar (SGA No. 404),Soumis au Kanoun et à l'Achour
CH_0328,Cheikhat Est Maktar,مشيخة الشرق مكثر,Caïdat de KAIROUAN,TN_CC_KAIROUAN,HSU_MAKTAR,Center-West,35.87,9.26,Feuille Maktar (SGA No. 404),Soumis au Kanoun et à l'Achour
CH_0329,Cheikhat Ouest Maktar,مشيخة الغرب مكثر,Caïdat de KAIROUAN,TN_CC_KAIROUAN,HSU_MAKTAR,Center-West,35.83,9.14,Feuille Maktar (SGA No. 404),Soumis au Kanoun et à l'Achour
CH_0330,Cheikhat Oulad Mansour Maktar,مشيخة أولاد منصور مكثر,Caïdat de KAIROUAN,TN_CC_KAIROUAN,HSU_MAKTAR,Center-West,35.92,9.16,Feuille Maktar (SGA No. 404),Soumis au Kanoun et à l'Achour
CH_0331,Cheikhat Oulad Ali Maktar,مشيخة أولاد علي مكثر,Caïdat de KAIROUAN,TN_CC_KAIROUAN,HSU_MAKTAR,Center-West,35.79,9.25,Feuille Maktar (SGA No. 404),Soumis au Kanoun et à l'Achour
CH_0332,Cheikhat Oulad Salem Maktar,مشيخة أولاد سالم مكثر,Caïdat de KAIROUAN,TN_CC_KAIROUAN,HSU_MAKTAR,Center-West,35.88,9.12,Feuille Maktar (SGA No. 404),Soumis au Kanoun et à l'Achour
CH_0333,Cheikhat Beni Zid Maktar,مشيخة بني زيد مكثر,Caïdat de KAIROUAN,TN_CC_KAIROUAN,HSU_MAKTAR,Center-West,35.77,9.23,Feuille Maktar (SGA No. 404),Soumis au Kanoun et à l'Achour
CH_0334,Cheikhat El Ksar Maktar,مشيخة القصر مكثر,Caïdat de KAIROUAN,TN_CC_KAIROUAN,HSU_MAKTAR,Center-West,35.86,9.18,Feuille Maktar (SGA No. 404),Soumis au Kanoun et à l'Achour
CH_0335,Cheikhat Zaouia Maktar,مشيخة الزاوية مكثر,Caïdat de KAIROUAN,TN_CC_KAIROUAN,HSU_MAKTAR,Center-West,35.82,9.24,Feuille Maktar (SGA No. 404),Soumis au Kanoun et à l'Achour
CH_0336,Cheikhat Henchir El Bey Maktar,مشيخة هنشير الباي مكثر,Caïdat de KAIROUAN,TN_CC_KAIROUAN,HSU_MAKTAR,Center-West,35.89,9.27,Feuille Maktar (SGA No. 404),Soumis au Kanoun et à l'Achour
CH_0337,Cheikhat Centre Thala,مشيخة المركز تالة,Caïdat de THALA,TN_CC_THALA,HSU_THALA,Center-West,35.57,8.67,Feuille Thala (SGA No. 399),Soumis au Kanoun et à l'Achour
CH_0338,Cheikhat Nord Thala,مشيخة الشمال تالة,Caïdat de THALA,TN_CC_THALA,HSU_THALA,Center-West,35.62,8.69,Feuille Thala (SGA No. 399),Soumis au Kanoun et à l'Achour
CH_0339,Cheikhat Sud Thala,مشيخة الجنوب تالة,Caïdat de THALA,TN_CC_THALA,HSU_THALA,Center-West,35.52,8.65,Feuille Thala (SGA No. 399),Soumis au Kanoun et à l'Achour
CH_0340,Cheikhat Est Thala,مشيخة الشرق تالة,Caïdat de THALA,TN_CC_THALA,HSU_THALA,Center-West,35.59,8.73,Feuille Thala (SGA No. 399),Soumis au Kanoun et à l'Achour
CH_0341,Cheikhat Ouest Thala,مشيخة الغرب تالة,Caïdat de THALA,TN_CC_THALA,HSU_THALA,Center-West,35.55,8.61,Feuille Thala (SGA No. 399),Soumis au Kanoun et à l'Achour
CH_0342,Cheikhat Oulad Mansour Thala,مشيخة أولاد منصور تالة,Caïdat de THALA,TN_CC_THALA,HSU_THALA,Center-West,35.64,8.63,Feuille Thala (SGA No. 399),Soumis au Kanoun et à l'Achour
CH_0343,Cheikhat Oulad Ali Thala,مشيخة أولاد علي تالة,Caïdat de THALA,TN_CC_THALA,HSU_THALA,Center-West,35.51,8.72,Feuille Thala (SGA No. 399),Soumis au Kanoun et à l'Achour
CH_0344,Cheikhat Oulad Salem Thala,مشيخة أولاد سالم تالة,Caïdat de THALA,TN_CC_THALA,HSU_THALA,Center-West,35.6,8.59,Feuille Thala (SGA No. 399),Soumis au Kanoun et à l'Achour
CH_0345,Cheikhat Beni Zid Thala,مشيخة بني زيد تالة,Caïdat de THALA,TN_CC_THALA,HSU_THALA,Center-West,35.49,8.7,Feuille Thala (SGA No. 399),Soumis au Kanoun et à l'Achour
CH_0346,Cheikhat El Ksar Thala,مشيخة القصر تالة,Caïdat de THALA,TN_CC_THALA,HSU_THALA,Center-West,35.58,8.65,Feuille Thala (SGA No. 399),Soumis au Kanoun et à l'Achour
CH_0347,Cheikhat Zaouia Thala,مشيخة الزاوية تالة,Caïdat de THALA,TN_CC_THALA,HSU_THALA,Center-West,35.54,8.71,Feuille Thala (SGA No. 399),Soumis au Kanoun et à l'Achour
CH_0348,Cheikhat Henchir El Bey Thala,مشيخة هنشير الباي تالة,Caïdat de THALA,TN_CC_THALA,HSU_THALA,Center-West,35.61,8.74,Feuille Thala (SGA No. 399),Soumis au Kanoun et à l'Achour
CH_0349,Cheikhat Centre Sbeïtla,مشيخة المركز سبيطلة,Caïdat de THALA,TN_CC_THALA,HSU_SBEITLA,Center-West,35.23,9.13,Feuille Sbeïtla (SGA No. 397),Soumis au Kanoun et à l'Achour
CH_0350,Cheikhat Nord Sbeïtla,مشيخة الشمال سبيطلة,Caïdat de THALA,TN_CC_THALA,HSU_SBEITLA,Center-West,35.28,9.15,Feuille Sbeïtla (SGA No. 397),Soumis au Kanoun et à l'Achour
CH_0351,Cheikhat Sud Sbeïtla,مشيخة الجنوب سبيطلة,Caïdat de THALA,TN_CC_THALA,HSU_SBEITLA,Center-West,35.18,9.11,Feuille Sbeïtla (SGA No. 397),Soumis au Kanoun et à l'Achour
CH_0352,Cheikhat Est Sbeïtla,مشيخة الشرق سبيطلة,Caïdat de THALA,TN_CC_THALA,HSU_SBEITLA,Center-West,35.25,9.19,Feuille Sbeïtla (SGA No. 397),Soumis au Kanoun et à l'Achour
CH_0353,Cheikhat Ouest Sbeïtla,مشيخة الغرب سبيطلة,Caïdat de THALA,TN_CC_THALA,HSU_SBEITLA,Center-West,35.21,9.07,Feuille Sbeïtla (SGA No. 397),Soumis au Kanoun et à l'Achour
CH_0354,Cheikhat Oulad Mansour Sbeïtla,مشيخة أولاد منصور سبيطلة,Caïdat de THALA,TN_CC_THALA,HSU_SBEITLA,Center-West,35.3,9.09,Feuille Sbeïtla (SGA No. 397),Soumis au Kanoun et à l'Achour
CH_0355,Cheikhat Oulad Ali Sbeïtla,مشيخة أولاد علي سبيطلة,Caïdat de THALA,TN_CC_THALA,HSU_SBEITLA,Center-West,35.17,9.18,Feuille Sbeïtla (SGA No. 397),Soumis au Kanoun et à l'Achour
CH_0356,Cheikhat Oulad Salem Sbeïtla,مشيخة أولاد سالم سبيطلة,Caïdat de THALA,TN_CC_THALA,HSU_SBEITLA,Center-West,35.26,9.05,Feuille Sbeïtla (SGA No. 397),Soumis au Kanoun et à l'Achour
CH_0357,Cheikhat Beni Zid Sbeïtla,مشيخة بني زيد سبيطلة,Caïdat de THALA,TN_CC_THALA,HSU_SBEITLA,Center-West,35.15,9.16,Feuille Sbeïtla (SGA No. 397),Soumis au Kanoun et à l'Achour
CH_0358,Cheikhat El Ksar Sbeïtla,مشيخة القصر سبيطلة,Caïdat de THALA,TN_CC_THALA,HSU_SBEITLA,Center-West,35.24,9.11,Feuille Sbeïtla (SGA No. 397),Soumis au Kanoun et à l'Achour
CH_0359,Cheikhat Zaouia Sbeïtla,مشيخة الزاوية سبيطلة,Caïdat de THALA,TN_CC_THALA,HSU_SBEITLA,Center-West,35.2,9.17,Feuille Sbeïtla (SGA No. 397),Soumis au Kanoun et à l'Achour
CH_0360,Cheikhat Henchir El Bey Sbeïtla,مشيخة هنشير الباي سبيطلة,Caïdat de THALA,TN_CC_THALA,HSU_SBEITLA,Center-West,35.27,9.2,Feuille Sbeïtla (SGA No. 397),Soumis au Kanoun et à l'Achour
CH_0361,Cheikhat Centre Kasserine,مشيخة المركز القصرين,Caïdat de THALA,TN_CC_THALA,HSU_KASSERINE,Center-West,35.1667,8.8333,Feuille Kasserine (SGA No. 395),Soumis au Kanoun et à l'Achour
CH_0362,Cheikhat Nord Kasserine,مشيخة الشمال القصرين,Caïdat de THALA,TN_CC_THALA,HSU_KASSERINE,Center-West,35.2167,8.8533,Feuille Kasserine (SGA No. 395),Soumis au Kanoun et à l'Achour
CH_0363,Cheikhat Sud Kasserine,مشيخة الجنوب القصرين,Caïdat de THALA,TN_CC_THALA,HSU_KASSERINE,Center-West,35.1167,8.8133,Feuille Kasserine (SGA No. 395),Soumis au Kanoun et à l'Achour
CH_0364,Cheikhat Est Kasserine,مشيخة الشرق القصرين,Caïdat de THALA,TN_CC_THALA,HSU_KASSERINE,Center-West,35.1867,8.8933,Feuille Kasserine (SGA No. 395),Soumis au Kanoun et à l'Achour
CH_0365,Cheikhat Ouest Kasserine,مشيخة الغرب القصرين,Caïdat de THALA,TN_CC_THALA,HSU_KASSERINE,Center-West,35.1467,8.7733,Feuille Kasserine (SGA No. 395),Soumis au Kanoun et à l'Achour
CH_0366,Cheikhat Oulad Mansour Kasserine,مشيخة أولاد منصور القصرين,Caïdat de THALA,TN_CC_THALA,HSU_KASSERINE,Center-West,35.2367,8.7933,Feuille Kasserine (SGA No. 395),Soumis au Kanoun et à l'Achour
CH_0367,Cheikhat Oulad Ali Kasserine,مشيخة أولاد علي القصرين,Caïdat de THALA,TN_CC_THALA,HSU_KASSERINE,Center-West,35.1067,8.8833,Feuille Kasserine (SGA No. 395),Soumis au Kanoun et à l'Achour
CH_0368,Cheikhat Oulad Salem Kasserine,مشيخة أولاد سالم القصرين,Caïdat de THALA,TN_CC_THALA,HSU_KASSERINE,Center-West,35.1967,8.7533,Feuille Kasserine (SGA No. 395),Soumis au Kanoun et à l'Achour
CH_0369,Cheikhat Beni Zid Kasserine,مشيخة بني زيد القصرين,Caïdat de THALA,TN_CC_THALA,HSU_KASSERINE,Center-West,35.0867,8.8633,Feuille Kasserine (SGA No. 395),Soumis au Kanoun et à l'Achour
CH_0370,Cheikhat El Ksar Kasserine,مشيخة القصر القصرين,Caïdat de THALA,TN_CC_THALA,HSU_KASSERINE,Center-West,35.1767,8.8133,Feuille Kasserine (SGA No. 395),Soumis au Kanoun et à l'Achour
CH_0371,Cheikhat Zaouia Kasserine,مشيخة الزاوية القصرين,Caïdat de THALA,TN_CC_THALA,HSU_KASSERINE,Center-West,35.1367,8.8733,Feuille Kasserine (SGA No. 395),Soumis au Kanoun et à l'Achour
CH_0372,Cheikhat Henchir El Bey Kasserine,مشيخة هنشير الباي القصرين,Caïdat de THALA,TN_CC_THALA,HSU_KASSERINE,Center-West,35.2067,8.9033,Feuille Kasserine (SGA No. 395),Soumis au Kanoun et à l'Achour
CH_0373,Cheikhat Centre Sfax,مشيخة المركز صفاقس,Caïdat de SFAX,TN_CC_SFAX,HSU_SFAX,South,34.7406,10.7603,Feuille Sfax (SGA No. 401),Soumis au Kanoun et à l'Achour
CH_0374,Cheikhat Nord Sfax,مشيخة الشمال صفاقس,Caïdat de SFAX,TN_CC_SFAX,HSU_SFAX,South,34.7906,10.7803,Feuille Sfax (SGA No. 401),Soumis au Kanoun et à l'Achour
CH_0375,Cheikhat Sud Sfax,مشيخة الجنوب صفاقس,Caïdat de SFAX,TN_CC_SFAX,HSU_SFAX,South,34.6906,10.7403,Feuille Sfax (SGA No. 401),Soumis au Kanoun et à l'Achour
CH_0376,Cheikhat Est Sfax,مشيخة الشرق صفاقس,Caïdat de SFAX,TN_CC_SFAX,HSU_SFAX,South,34.7606,10.8203,Feuille Sfax (SGA No. 401),Soumis au Kanoun et à l'Achour
CH_0377,Cheikhat Ouest Sfax,مشيخة الغرب صفاقس,Caïdat de SFAX,TN_CC_SFAX,HSU_SFAX,South,34.7206,10.7003,Feuille Sfax (SGA No. 401),Soumis au Kanoun et à l'Achour
CH_0378,Cheikhat Oulad Mansour Sfax,مشيخة أولاد منصور صفاقس,Caïdat de SFAX,TN_CC_SFAX,HSU_SFAX,South,34.8106,10.7203,Feuille Sfax (SGA No. 401),Soumis au Kanoun et à l'Achour
CH_0379,Cheikhat Oulad Ali Sfax,مشيخة أولاد علي صفاقس,Caïdat de SFAX,TN_CC_SFAX,HSU_SFAX,South,34.6806,10.8103,Feuille Sfax (SGA No. 401),Soumis au Kanoun et à l'Achour
CH_0380,Cheikhat Oulad Salem Sfax,مشيخة أولاد سالم صفاقس,Caïdat de SFAX,TN_CC_SFAX,HSU_SFAX,South,34.7706,10.6803,Feuille Sfax (SGA No. 401),Soumis au Kanoun et à l'Achour
CH_0381,Cheikhat Beni Zid Sfax,مشيخة بني زيد صفاقس,Caïdat de SFAX,TN_CC_SFAX,HSU_SFAX,South,34.6606,10.7903,Feuille Sfax (SGA No. 401),Soumis au Kanoun et à l'Achour
CH_0382,Cheikhat El Ksar Sfax,مشيخة القصر صفاقس,Caïdat de SFAX,TN_CC_SFAX,HSU_SFAX,South,34.7506,10.7403,Feuille Sfax (SGA No. 401),Soumis au Kanoun et à l'Achour
CH_0383,Cheikhat Zaouia Sfax,مشيخة الزاوية صفاقس,Caïdat de SFAX,TN_CC_SFAX,HSU_SFAX,South,34.7106,10.8003,Feuille Sfax (SGA No. 401),Soumis au Kanoun et à l'Achour
CH_0384,Cheikhat Henchir El Bey Sfax,مشيخة هنشير الباي صفاقس,Caïdat de SFAX,TN_CC_SFAX,HSU_SFAX,South,34.7806,10.8303,Feuille Sfax (SGA No. 401),Soumis au Kanoun et à l'Achour
CH_0385,Cheikhat Centre Djebeniana,مشيخة المركز جبنيانة,Caïdat de SFAX,TN_CC_SFAX,HSU_DJEBINIANA,South,35.0333,10.9,Feuille Djebeniana (SGA No. 404),Soumis au Kanoun et à l'Achour
CH_0386,Cheikhat Nord Djebeniana,مشيخة الشمال جبنيانة,Caïdat de SFAX,TN_CC_SFAX,HSU_DJEBINIANA,South,35.0833,10.92,Feuille Djebeniana (SGA No. 404),Soumis au Kanoun et à l'Achour
CH_0387,Cheikhat Sud Djebeniana,مشيخة الجنوب جبنيانة,Caïdat de SFAX,TN_CC_SFAX,HSU_DJEBINIANA,South,34.9833,10.88,Feuille Djebeniana (SGA No. 404),Soumis au Kanoun et à l'Achour
CH_0388,Cheikhat Est Djebeniana,مشيخة الشرق جبنيانة,Caïdat de SFAX,TN_CC_SFAX,HSU_DJEBINIANA,South,35.0533,10.96,Feuille Djebeniana (SGA No. 404),Soumis au Kanoun et à l'Achour
CH_0389,Cheikhat Ouest Djebeniana,مشيخة الغرب جبنيانة,Caïdat de SFAX,TN_CC_SFAX,HSU_DJEBINIANA,South,35.0133,10.84,Feuille Djebeniana (SGA No. 404),Soumis au Kanoun et à l'Achour
CH_0390,Cheikhat Oulad Mansour Djebeniana,مشيخة أولاد منصور جبنيانة,Caïdat de SFAX,TN_CC_SFAX,HSU_DJEBINIANA,South,35.1033,10.86,Feuille Djebeniana (SGA No. 404),Soumis au Kanoun et à l'Achour
CH_0391,Cheikhat Oulad Ali Djebeniana,مشيخة أولاد علي جبنيانة,Caïdat de SFAX,TN_CC_SFAX,HSU_DJEBINIANA,South,34.9733,10.95,Feuille Djebeniana (SGA No. 404),Soumis au Kanoun et à l'Achour
CH_0392,Cheikhat Oulad Salem Djebeniana,مشيخة أولاد سالم جبنيانة,Caïdat de SFAX,TN_CC_SFAX,HSU_DJEBINIANA,South,35.0633,10.82,Feuille Djebeniana (SGA No. 404),Soumis au Kanoun et à l'Achour
CH_0393,Cheikhat Beni Zid Djebeniana,مشيخة بني زيد جبنيانة,Caïdat de SFAX,TN_CC_SFAX,HSU_DJEBINIANA,South,34.9533,10.93,Feuille Djebeniana (SGA No. 404),Soumis au Kanoun et à l'Achour
CH_0394,Cheikhat El Ksar Djebeniana,مشيخة القصر جبنيانة,Caïdat de SFAX,TN_CC_SFAX,HSU_DJEBINIANA,South,35.0433,10.88,Feuille Djebeniana (SGA No. 404),Soumis au Kanoun et à l'Achour
CH_0395,Cheikhat Zaouia Djebeniana,مشيخة الزاوية جبنيانة,Caïdat de SFAX,TN_CC_SFAX,HSU_DJEBINIANA,South,35.0033,10.94,Feuille Djebeniana (SGA No. 404),Soumis au Kanoun et à l'Achour
CH_0396,Cheikhat Henchir El Bey Djebeniana,مشيخة هنشير الباي جبنيانة,Caïdat de SFAX,TN_CC_SFAX,HSU_DJEBINIANA,South,35.0733,10.97,Feuille Djebeniana (SGA No. 404),Soumis au Kanoun et à l'Achour
CH_0397,Cheikhat Centre El Djem,مشيخة المركز الجم,Caïdat de SFAX,TN_CC_SFAX,HSU_EL_DJEM,Sahel/Center-East,35.3,10.7167,Feuille El Djem (SGA No. 406),Soumis au Kanoun et à l'Achour
CH_0398,Cheikhat Nord El Djem,مشيخة الشمال الجم,Caïdat de SFAX,TN_CC_SFAX,HSU_EL_DJEM,Sahel/Center-East,35.35,10.7367,Feuille El Djem (SGA No. 406),Soumis au Kanoun et à l'Achour
CH_0399,Cheikhat Sud El Djem,مشيخة الجنوب الجم,Caïdat de SFAX,TN_CC_SFAX,HSU_EL_DJEM,Sahel/Center-East,35.25,10.6967,Feuille El Djem (SGA No. 406),Soumis au Kanoun et à l'Achour
CH_0400,Cheikhat Est El Djem,مشيخة الشرق الجم,Caïdat de SFAX,TN_CC_SFAX,HSU_EL_DJEM,Sahel/Center-East,35.32,10.7767,Feuille El Djem (SGA No. 406),Soumis au Kanoun et à l'Achour
CH_0401,Cheikhat Ouest El Djem,مشيخة الغرب الجم,Caïdat de SFAX,TN_CC_SFAX,HSU_EL_DJEM,Sahel/Center-East,35.28,10.6567,Feuille El Djem (SGA No. 406),Soumis au Kanoun et à l'Achour
CH_0402,Cheikhat Oulad Mansour El Djem,مشيخة أولاد منصور الجم,Caïdat de SFAX,TN_CC_SFAX,HSU_EL_DJEM,Sahel/Center-East,35.37,10.6767,Feuille El Djem (SGA No. 406),Soumis au Kanoun et à l'Achour
CH_0403,Cheikhat Oulad Ali El Djem,مشيخة أولاد علي الجم,Caïdat de SFAX,TN_CC_SFAX,HSU_EL_DJEM,Sahel/Center-East,35.24,10.7667,Feuille El Djem (SGA No. 406),Soumis au Kanoun et à l'Achour
CH_0404,Cheikhat Oulad Salem El Djem,مشيخة أولاد سالم الجم,Caïdat de SFAX,TN_CC_SFAX,HSU_EL_DJEM,Sahel/Center-East,35.33,10.6367,Feuille El Djem (SGA No. 406),Soumis au Kanoun et à l'Achour
CH_0405,Cheikhat Beni Zid El Djem,مشيخة بني زيد الجم,Caïdat de SFAX,TN_CC_SFAX,HSU_EL_DJEM,Sahel/Center-East,35.22,10.7467,Feuille El Djem (SGA No. 406),Soumis au Kanoun et à l'Achour
CH_0406,Cheikhat El Ksar El Djem,مشيخة القصر الجم,Caïdat de SFAX,TN_CC_SFAX,HSU_EL_DJEM,Sahel/Center-East,35.31,10.6967,Feuille El Djem (SGA No. 406),Soumis au Kanoun et à l'Achour
CH_0407,Cheikhat Zaouia El Djem,مشيخة الزاوية الجم,Caïdat de SFAX,TN_CC_SFAX,HSU_EL_DJEM,Sahel/Center-East,35.27,10.7567,Feuille El Djem (SGA No. 406),Soumis au Kanoun et à l'Achour
CH_0408,Cheikhat Henchir El Bey El Djem,مشيخة هنشير الباي الجم,Caïdat de SFAX,TN_CC_SFAX,HSU_EL_DJEM,Sahel/Center-East,35.34,10.7867,Feuille El Djem (SGA No. 406),Soumis au Kanoun et à l'Achour
CH_0409,Cheikhat Centre Kerkennah,مشيخة المركز قرقنة,Caïdat de SFAX,TN_CC_SFAX,HSU_KERKENNAH,South,34.7333,11.2167,Feuille Kerkennah (SGA No. 403),Soumis au Kanoun et à l'Achour
CH_0410,Cheikhat Nord Kerkennah,مشيخة الشمال قرقنة,Caïdat de SFAX,TN_CC_SFAX,HSU_KERKENNAH,South,34.7833,11.2367,Feuille Kerkennah (SGA No. 403),Soumis au Kanoun et à l'Achour
CH_0411,Cheikhat Sud Kerkennah,مشيخة الجنوب قرقنة,Caïdat de SFAX,TN_CC_SFAX,HSU_KERKENNAH,South,34.6833,11.1967,Feuille Kerkennah (SGA No. 403),Soumis au Kanoun et à l'Achour
CH_0412,Cheikhat Est Kerkennah,مشيخة الشرق قرقنة,Caïdat de SFAX,TN_CC_SFAX,HSU_KERKENNAH,South,34.7533,11.2767,Feuille Kerkennah (SGA No. 403),Soumis au Kanoun et à l'Achour
CH_0413,Cheikhat Ouest Kerkennah,مشيخة الغرب قرقنة,Caïdat de SFAX,TN_CC_SFAX,HSU_KERKENNAH,South,34.7133,11.1567,Feuille Kerkennah (SGA No. 403),Soumis au Kanoun et à l'Achour
CH_0414,Cheikhat Oulad Mansour Kerkennah,مشيخة أولاد منصور قرقنة,Caïdat de SFAX,TN_CC_SFAX,HSU_KERKENNAH,South,34.8033,11.1767,Feuille Kerkennah (SGA No. 403),Soumis au Kanoun et à l'Achour
CH_0415,Cheikhat Oulad Ali Kerkennah,مشيخة أولاد علي قرقنة,Caïdat de SFAX,TN_CC_SFAX,HSU_KERKENNAH,South,34.6733,11.2667,Feuille Kerkennah (SGA No. 403),Soumis au Kanoun et à l'Achour
CH_0416,Cheikhat Oulad Salem Kerkennah,مشيخة أولاد سالم قرقنة,Caïdat de SFAX,TN_CC_SFAX,HSU_KERKENNAH,South,34.7633,11.1367,Feuille Kerkennah (SGA No. 403),Soumis au Kanoun et à l'Achour
CH_0417,Cheikhat Beni Zid Kerkennah,مشيخة بني زيد قرقنة,Caïdat de SFAX,TN_CC_SFAX,HSU_KERKENNAH,South,34.6533,11.2467,Feuille Kerkennah (SGA No. 403),Soumis au Kanoun et à l'Achour
CH_0418,Cheikhat El Ksar Kerkennah,مشيخة القصر قرقنة,Caïdat de SFAX,TN_CC_SFAX,HSU_KERKENNAH,South,34.7433,11.1967,Feuille Kerkennah (SGA No. 403),Soumis au Kanoun et à l'Achour
CH_0419,Cheikhat Zaouia Kerkennah,مشيخة الزاوية قرقنة,Caïdat de SFAX,TN_CC_SFAX,HSU_KERKENNAH,South,34.7033,11.2567,Feuille Kerkennah (SGA No. 403),Soumis au Kanoun et à l'Achour
CH_0420,Cheikhat Henchir El Bey Kerkennah,مشيخة هنشير الباي قرقنة,Caïdat de SFAX,TN_CC_SFAX,HSU_KERKENNAH,South,34.7733,11.2867,Feuille Kerkennah (SGA No. 403),Soumis au Kanoun et à l'Achour
CH_0421,Cheikhat Centre Gafsa,مشيخة المركز قفصة,Caïdat de GAFSA,TN_CC_GAFSA,HSU_GAFSA,South,34.425,8.7842,Feuille Gafsa (SGA No. 388),Soumis au Kanoun et à l'Achour
CH_0422,Cheikhat Nord Gafsa,مشيخة الشمال قفصة,Caïdat de GAFSA,TN_CC_GAFSA,HSU_GAFSA,South,34.475,8.8042,Feuille Gafsa (SGA No. 388),Soumis au Kanoun et à l'Achour
CH_0423,Cheikhat Sud Gafsa,مشيخة الجنوب قفصة,Caïdat de GAFSA,TN_CC_GAFSA,HSU_GAFSA,South,34.375,8.7642,Feuille Gafsa (SGA No. 388),Soumis au Kanoun et à l'Achour
CH_0424,Cheikhat Est Gafsa,مشيخة الشرق قفصة,Caïdat de GAFSA,TN_CC_GAFSA,HSU_GAFSA,South,34.445,8.8442,Feuille Gafsa (SGA No. 388),Soumis au Kanoun et à l'Achour
CH_0425,Cheikhat Ouest Gafsa,مشيخة الغرب قفصة,Caïdat de GAFSA,TN_CC_GAFSA,HSU_GAFSA,South,34.405,8.7242,Feuille Gafsa (SGA No. 388),Soumis au Kanoun et à l'Achour
CH_0426,Cheikhat Oulad Mansour Gafsa,مشيخة أولاد منصور قفصة,Caïdat de GAFSA,TN_CC_GAFSA,HSU_GAFSA,South,34.495,8.7442,Feuille Gafsa (SGA No. 388),Soumis au Kanoun et à l'Achour
CH_0427,Cheikhat Oulad Ali Gafsa,مشيخة أولاد علي قفصة,Caïdat de GAFSA,TN_CC_GAFSA,HSU_GAFSA,South,34.365,8.8342,Feuille Gafsa (SGA No. 388),Soumis au Kanoun et à l'Achour
CH_0428,Cheikhat Oulad Salem Gafsa,مشيخة أولاد سالم قفصة,Caïdat de GAFSA,TN_CC_GAFSA,HSU_GAFSA,South,34.455,8.7042,Feuille Gafsa (SGA No. 388),Soumis au Kanoun et à l'Achour
CH_0429,Cheikhat Beni Zid Gafsa,مشيخة بني زيد قفصة,Caïdat de GAFSA,TN_CC_GAFSA,HSU_GAFSA,South,34.345,8.8142,Feuille Gafsa (SGA No. 388),Soumis au Kanoun et à l'Achour
CH_0430,Cheikhat El Ksar Gafsa,مشيخة القصر قفصة,Caïdat de GAFSA,TN_CC_GAFSA,HSU_GAFSA,South,34.435,8.7642,Feuille Gafsa (SGA No. 388),Soumis au Kanoun et à l'Achour
CH_0431,Cheikhat Zaouia Gafsa,مشيخة الزاوية قفصة,Caïdat de GAFSA,TN_CC_GAFSA,HSU_GAFSA,South,34.395,8.8242,Feuille Gafsa (SGA No. 388),Soumis au Kanoun et à l'Achour
CH_0432,Cheikhat Henchir El Bey Gafsa,مشيخة هنشير الباي قفصة,Caïdat de GAFSA,TN_CC_GAFSA,HSU_GAFSA,South,34.465,8.8542,Feuille Gafsa (SGA No. 388),Soumis au Kanoun et à l'Achour
CH_0433,Cheikhat Centre Tozeur,مشيخة المركز ت,Caïdat de GAFSA,TN_CC_GAFSA,HSU_TOZEUR,South,33.9197,8.1336,Feuille Tozeur (SGA No. 379),Soumis au Kanoun et à l'Achour
